Barcode	Row	Column	Col	ScreenID	Treatment	Medium	ORF	Screen.Name	Library.Name	MasterPlate.Number	Timeseries.order	Inoc.Time	TileX	TileY	XOffset	YOffset	Threshold	EdgeLength	EdgePixels	RepQuad	K	r	g	v	objval	tshift	t0	d0	nAUC	nSTP	Gene	MDP	MDR	MDRMDP	glog_maxslp	DT	AUC	fit
DLR00012733	4	23	23	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YGR231C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3282	626	NA	0.028557728168789	0.028557728168789	1	0.141066149444107	3.49022004110139	1.1e-05	1	0.00199722967623481	0	1.88953703703704	0.00288919130221356	0.0558139482916763	0.142928086400746	PHB2	13.6465806928626	5.0347566791015	68.7072132902876	0.123087975477706	4.76686392802661	0.322976193923139	68.7072132902876
DLR00012733	4	24	24	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3416	627	NA	0.042676754222388	0.042676754222388	1	1e-05	0	1e-05	1	0.00196128563956907	0	3.14613425925926	0.00163332603512967	0.000295457610305394	0.0152884920924597	HIS3	0	0	0	0	25	0	0
DLR00012733	5	1	1	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	282	759	NA	0.0660131067185252	0.0660131067185252	1	0.0582975164323698	2.93022880608912	1.1e-05	1	0.00096547743107873	0	1.88953703703704	0.00488170466717582	0.0188933069087805	0.0577474688258717	HIS3	12.3717151845262	4.22627577228385	52.2862801459593	0.0427062654933959	5.67875862654143	0.120868469853169	52.2862801459593
DLR00012733	5	2	2	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR368W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	410	765	NA	0.0377217752677287	0.0377217752677287	1	0.23571262230785	4.2925130427712	1.1e-05	1	0.00653745268747119	0	1.62133101851852	0.0229845900473859	0.170530230281228	0.249929807957443	RAD17	14.3872378721447	6.19237034153663	89.0911050961017	0.252949876400562	3.87573718564843	0.630895229902164	89.0911050961017
DLR00012733	5	3	3	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YGL217C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	556	759	NA	0.0368160264265544	0.0368160264265544	1	0.0328799790646172	3.11363227065987	1.1e-05	1	0.00187020132721478	0	0.0238888888888889	0.00716897373865275	0.0291421427556888	0.0332546377769981	YGL217C	11.5454901413374	4.48985370322752	51.8375616666605	0.0255940409685532	5.34538574892711	0.0798415406127472	51.8375616666605
DLR00012733	5	4	4	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YKL109W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	692	766	NA	0.0579146464915552	0.0579146464915552	1	0.114334803969756	3.28083583404434	1.1e-05	1	0.00299084938697448	0	0.0238888888888889	0.0125902162219233	0.0656303049662474	0.115603286233362	HAP4	13.3434734883239	4.7325886106855	63.1491706578257	0.0937784304856028	5.07122041958422	0.249325433698379	63.1491706578257
DLR00012733	5	5	5	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	830	759	NA	0.0346315733390165	0.0346315733390165	1	0.0330670112107912	4.68152683396449	1.1e-05	1	0.00271543651615043	0	0.0238888888888889	0.0148552840126777	0.0510448860705793	0.0368176038875105	HIS3	11.5536734131472	6.75077407256657	77.9962389203758	0.0387010250755809	3.55514786038092	0.108714382509878	77.9962389203758
DLR00012733	5	6	6	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YMR105C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	966	759	NA	0.0501358623261761	0.0501358623261761	1	0.0444442549622188	4.55805114624276	1.1e-05	1	0.00317183821451991	0	0.0238888888888889	0.0153464414139967	0.0588230419776832	0.0532786110817533	PGM2	11.9802777036301	6.57352971237566	78.7527114473239	0.0506447968186118	3.65100654444695	0.141195414130649	78.7527114473239
DLR00012733	5	7	7	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNR059W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1104	759	NA	0.0704352922371996	0.0704352922371996	1	0.094909021104897	3.43403270255152	1.1e-05	1	0.00396963952497795	0	0.0238888888888889	0.0152622950072636	0.0771330332460598	0.0994963612998203	MNT4	13.0748259828767	4.9534335473788	64.7652816497215	0.0814801705603422	4.84512404788392	0.22402339577428	64.7652816497215
DLR00012733	5	8	8	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR382W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1240	759	NA	0.0721402312323512	0.0721402312323512	1	0.0877099285407258	3.50654082494023	1.1e-05	1	0.00403744388009856	0	0.0238888888888889	0.0156752168113383	0.0779640944456819	0.0926094038343518	FIT2	12.9610209222335	5.05795373444208	65.5562441757931	0.0768896112951613	4.74500188417546	0.213783211945022	65.5562441757931
DLR00012733	5	9	9	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR382W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1372	762	NA	0.075070595130268	0.075070595130268	1	0.0834885710742017	3.52447585535073	1.1e-05	1	0.0040649156016485	0	0.0238888888888889	0.0157528441844727	0.0771178274976866	0.0889368496149093	FIT2	12.8898594784618	5.08377731444362	65.5291752029703	0.0735633632371892	4.72089914949916	0.20574776558336	65.5291752029703
DLR00012733	5	10	10	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOL071W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1514	759	NA	0.0640417710053812	0.0640417710053812	1	0.0483663448557072	4.4739186581485	1.1e-05	1	0.00331568933923762	0	0.0238888888888889	0.0150676183455354	0.0598677338644572	0.0581705713194532	EMI5	12.1022842753799	6.45238242586889	78.0885663713308	0.0540967731690983	3.71955634616126	0.151089115328083	78.0885663713308
DLR00012733	5	11	11	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YJR154W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1650	759	NA	0.0696893814268208	0.0696893814268208	1	0.0546615576179015	4.52670561310138	1.1e-05	1	0.00307393360606483	0	0.0238888888888889	0.0135318788912619	0.064686453023593	0.0634185577852969	YJR154W	12.2788073319259	6.52875970165356	80.1653824930463	0.0618591949224548	3.67604278557249	0.170479237741226	80.1653824930463
DLR00012733	5	12	12	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YMR224C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1788	759	NA	0.0139059086792051	0.0139059086792051	1	0.0520806456443908	3.30600007403297	1.1e-05	1	0.00261762785349948	0	0.0238888888888889	0.0125995655771839	0.0480858518428775	0.0527510995091001	MRE11	12.2090280946343	4.76809655092374	58.2138247481571	0.0430446545890103	5.03345512064985	0.127037848334668	58.2138247481571
DLR00012733	5	13	13	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNL011C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1924	770	NA	0.0593531887687144	0.0593531887687144	1	0.0529003254685244	4.53592283781237	1.1e-05	1	0.0028065852564688	0	0.0238888888888889	0.0124563576225548	0.0625437391652021	0.0606995623870818	YNL011C	12.2315573594401	6.54199023048947	80.018728749129	0.0599879486050968	3.66860835226352	0.165568582916346	80.018728749129
DLR00012733	5	14	14	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YIR039C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2062	759	NA	0.0606318930150781	0.0606318930150781	1	0.0435993026068243	4.45209548531871	1.1e-05	1	0.00267024850194445	0	0.0238888888888889	0.0121962036403242	0.0525785870659161	0.0516304294662669	YPS6	11.9525858194528	6.4206781403295	76.7437064913731	0.0485270645747217	3.73792292269744	0.136807611742199	76.7437064913731
DLR00012733	5	15	15	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YBR028C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2192	766	NA	0.0680377217752677	0.0680377217752677	1	0.0718112189202238	3.35936967770232	1.1e-05	1	0.00307922024749021	0	0.0238888888888889	0.0122198905208651	0.0595149951976199	0.0752375891257976	YBR028C	12.6724900118712	4.84547492125389	61.4042325423625	0.0603101078398608	4.95307485644553	0.17124002459065	61.4042325423625
DLR00012733	5	16	16	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2322	764	NA	0.0642016090361767	0.0642016090361767	1	0.0543410397435414	4.46784294731056	1.1e-05	1	0.00275932152361946	0	0.0238888888888889	0.0121686090394722	0.0620032625772387	0.0620494358605783	HIS3	12.2703229307875	6.4438524425646	79.0681503886112	0.0606968077919261	3.72448007056602	0.168204735440281	79.0681503886112
DLR00012733	5	17	17	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2458	758	NA	0.0596728648303053	0.0596728648303053	1	0.0736507928377107	3.59692585630175	1.1e-05	1	0.00308375816945262	0	0.0238888888888889	0.0116196378572693	0.0662031205428459	0.076879058043781	HIS3	12.7089818166129	5.18814894669068	65.9360906253711	0.0662291102737713	4.62592732911199	0.187823668609746	65.9360906253711
DLR00012733	5	18	18	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YDL109C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2594	763	NA	0.0535990196600778	0.0535990196600778	1	0.0495535853324555	4.32782382433532	1.1e-05	1	0.00260501396601298	0	0.0238888888888889	0.0108438890564264	0.0541994606155701	0.0570231056197921	YDL109C	12.1372702048875	6.24173037541457	75.7575681124606	0.0536147967957585	3.84508758893737	0.151385069928545	75.7575681124606
DLR00012733	5	19	19	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YML032C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2742	760	NA	0.0171559486387128	0.0171559486387128	1	0.02525	4.4030225826501	1.1e-05	1	0.00193571274352225	0	0.0238888888888889	0.0104752290952294	0.0349000793880264	0.026580110552618	RAD52	11.1645641487766	6.34822637048932	70.8751805442831	0.0277940800529788	3.7805835203936	0.0818159839935379	70.8751805442831
DLR00012733	5	20	20	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YGL217C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2882	759	NA	0.014012467366402	0.014012467366402	1	0.02525	4.37905491067836	1.1e-05	1	0.00152638873180997	0	0.0238888888888889	0.00790318062220774	0.0328651377737247	0.0255284700165841	YGL217C	11.1645641487766	6.31367006186402	70.4893744198911	0.0276427841236572	3.80127560750527	0.08157308690935	70.4893744198911
DLR00012733	5	21	21	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YKL109W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3012	759	NA	0.038627524108903	0.038627524108903	1	0.101347454772193	3.50657012310148	1.1e-05	1	0.00171220084042329	0	0.0238888888888889	0.00334219201020681	0.0581597624281688	0.100492220303656	HAP4	13.1695187133893	5.0581191648706	66.6129949963164	0.0888454892391373	4.74484669453492	0.242857828248516	66.6129949963164
DLR00012733	5	22	22	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YMR169C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3146	760	NA	0.056795780275987	0.056795780275987	1	0.0475323989656759	3.02917413353491	1.1e-05	1	0.000737921681369767	0	1.62133101851852	0.000728700980187902	0.0190451438862793	0.0461352163535077	ALD3	12.0771919773756	4.36871541060988	52.7618147084546	0.0359959783629218	5.49360572714659	0.106266786680775	52.7618147084546
DLR00012733	5	23	23	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YLR387C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3288	763	NA	0.0510948905109489	0.0510948905109489	1	0.0340186074966293	2.74571828687306	9e-06	1	0.00086572840631042	0	2.65664351851852	0.0088215139747873	0.00738634856048363	0.0312840384264262	REH1	11.8841114656451	3.95972220549344	47.057780063074	0.023351378174363	6.06103124272306	0.0680396678776261	47.057780063074
DLR00012733	5	24	24	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3412	762	NA	0.048803878736214	0.048803878736214	1	0.025	2.27082963088369	9.00000000000002e-06	1	0.0013788620773517	0	3.14613425925926	0.00541176590000502	0.000714997660659891	0.0192188308142503	HIS3	11.4397154729945	3.27441309569083	37.4583541557502	0.0141926851930231	7.32955778596912	0.0380112366885778	37.4583541557502
DLR00012733	6	1	1	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	278	898	NA	0.0498161862645852	0.0498161862645852	1	0.0366330062057128	2.80392357472462	1.1e-05	1	0.000651409005807125	0	1.88953703703704	0.00345481680646413	0.0121686598470615	0.0352129454013384	HIS3	11.7014248583581	4.04345419751979	47.3141754604907	0.0256790374283079	5.93551919413884	0.0771784599951709	47.3141754604907
DLR00012733	6	2	2	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YDR269C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	412	899	NA	0.0267462304864404	0.0267462304864404	1	0.180927962687969	3.63050487507356	1.1e-05	1	0.0020988297856065	0	1.62133101851852	0.00316348382452666	0.080103415881367	0.185092868076984	YDR269C	14.0056242516728	5.23725196478767	73.3509831301513	0.16421496264395	4.5825559208078	0.420794709202309	73.3509831301513
DLR00012733	6	3	3	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YJR154W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	558	903	NA	0.068836911929245	0.068836911929245	1	0.0558099528319616	3.29086148575029	1.1e-05	1	0.00199566379853711	0	0.0238888888888889	0.00663778347189604	0.0407842150622295	0.0572021628788185	YJR154W	12.3088031880006	4.74635951202088	58.4220050929594	0.0459157060740608	5.05650697955272	0.134309302105271	58.4220050929594
DLR00012733	6	4	4	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNL250W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	694	895	NA	0.000106558687196974	0.000106558687196974	1	0.025	2.90652527592667	1.1e-05	1	0.00242675011846364	0	0.0238888888888889	0.0120448248364806	0.0313353527515781	0.0180576358954284	RAD50	11.1502088557995	4.19056773195518	46.7257054356744	0.0181657829745417	5.72714761701331	0.0584770808381677	46.7257054356744
DLR00012733	6	5	5	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YML032C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	830	895	NA	0.00815173957056849	0.00815173957056849	1	0.02525	4.57629497210541	1.1e-05	1	0.00249298277452044	0	0.0238888888888889	0.0139409795141707	0.0399920133320167	0.0253767795900021	RAD52	11.1645641487766	6.59804847141433	73.6643354158425	0.0288878620114154	3.63743917674728	0.0834963059476626	73.6643354158425
DLR00012733	6	6	6	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YMR105C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	956	895	NA	0.0728328626991315	0.0728328626991315	1	0.0577008468522626	4.46089697705463	1.1e-05	1	0.00326111776433665	0	0.0238888888888889	0.0138618670895797	0.0665444830184411	0.0681123427362947	PGM2	12.3568732537967	6.43394389271592	79.5034292043298	0.0643493833241876	3.73021592979248	0.177660910339923	79.5034292043298
DLR00012733	6	7	7	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YLL019C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1104	895	NA	0.0747509190686771	0.0747509190686771	1	0.0762380093235197	3.38956596048943	1.1e-05	1	0.00346818409522444	0	0.0238888888888889	0.0136718027851184	0.06551108712944	0.0803616159188298	KNS1	12.758791209953	4.88909207200476	62.3789049529454	0.0646034403246195	4.90888689485425	0.182229172547266	62.3789049529454
DLR00012733	6	8	8	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1238	897	NA	0.0655868719697373	0.0655868719697373	1	0.0527234056277913	4.46319373661375	1.1e-05	1	0.00311946032582927	0	0.0238888888888889	0.0136291823612992	0.0617992337345073	0.0620927223262386	HIS3	12.2267243240433	6.43708931206074	78.7045164678125	0.0588286934427261	3.72839319706701	0.163448389101303	78.7045164678125
DLR00012733	6	9	9	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YKL175W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1374	897	NA	0.0339922212158346	0.0339922212158346	1	0.0355763050819344	4.73171177065865	1.1e-05	1	0.00267341175753131	0	0.0238888888888889	0.0142727630490556	0.0530569476109503	0.0403422076948747	ZRT3	11.6591974424903	6.82337196897792	79.5550410098674	0.042084205378183	3.51732253629359	0.117063880815434	79.5550410098674
DLR00012733	6	10	10	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR382W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1506	902	NA	0.0790665459001545	0.0790665459001545	1	0.0737109854142038	3.50529691270487	1.1e-05	1	0.00359168045599494	0	0.0238888888888889	0.0138475523005915	0.0685650555242642	0.0787348247174205	FIT2	12.7101604063051	5.05598569797615	64.2623892332611	0.0645947224012105	4.74684887055889	0.183242416692932	64.2623892332611
DLR00012733	6	11	11	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNL268W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1642	899	NA	0.0533859022856838	0.0533859022856838	1	0.0661940282002011	3.55163172951068	1.1e-05	1	0.00303936846169964	0	0.0238888888888889	0.0122112621131362	0.0619612609123354	0.0694932695422862	LYP1	12.5549818287819	5.12269304021069	64.3153180342728	0.0587742027149898	4.68503574420944	0.168724194149671	64.3153180342728
DLR00012733	6	12	12	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YMR169C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1786	898	NA	0.0681975598060632	0.0681975598060632	1	0.0492778353271554	4.39719548074915	1.1e-05	1	0.00273251565957158	0	0.0238888888888889	0.0116875098785797	0.0560581094097796	0.0577923736970617	ALD3	12.1292196437435	6.3417690992909	76.9207103352045	0.0541710687004171	3.78443295935886	0.152116128014915	76.9207103352045
DLR00012733	6	13	13	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YLR387C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	1924	895	NA	0.0465661463050775	0.0465661463050775	1	0.0633854950077875	3.44780293692912	1.1e-05	1	0.00278394817297841	0	0.0238888888888889	0.0109661362969081	0.0561909449280205	0.0657666255303679	REH1	12.4924334960006	4.97288282840354	62.1234080172348	0.0546351739616389	4.82617444008927	0.157684396909911	62.1234080172348
DLR00012733	6	14	14	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YLR233C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2052	899	NA	0.0209387820342053	0.0209387820342053	1	0.0305178038101185	3.09137444512328	1.1e-05	1	0.00223302132794443	0	0.0238888888888889	0.0103567839787466	0.033309070469015	0.0319243855548955	EST1	11.4379319044	4.4575913234526	50.985626015295	0.0235854897049716	5.38407365290072	0.0742730521075485	50.985626015295
DLR00012733	6	15	15	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR382W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2190	899	NA	0.07112792370398	0.07112792370398	1	0.0884782992976412	3.40065730644359	1.1e-05	1	0.00288939798354776	0	0.0238888888888889	0.00989289134980913	0.0634350764851223	0.091887784741704	FIT2	12.9736044157158	4.90523145549938	63.6385324711747	0.0752210937420565	4.89273548409076	0.208375218541131	63.6385324711747
DLR00012733	6	16	16	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YLL019C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2326	896	NA	0.0760296233150408	0.0760296233150408	1	0.0951990648264813	3.4721279916032	1.1e-05	1	0.0028714965698435	0	0.0238888888888889	0.00958231095919033	0.0677903638298065	0.0989298053057967	KNS1	13.0792281624199	5.00838679404179	65.5058336049233	0.0826358344396184	4.7919621600615	0.227379563737321	65.5058336049233
DLR00012733	6	17	17	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YMR176W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2472	895	NA	0.0457136768075017	0.0457136768075017	1	0.0429473365645551	4.37843448477663	1.1e-05	1	0.00208605168381134	0	0.0238888888888889	0.00899529822051287	0.0481600654591877	0.0484282041462228	ECM5	11.9308494244236	6.31441155730581	75.3362934940558	0.0470105248608891	3.80082922726693	0.133564260424553	75.3362934940558
DLR00012733	6	18	18	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YMR206W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2598	895	NA	0.0664393414673131	0.0664393414673131	1	0.0719074777945203	4.29692870462627	1.1e-05	1	0.00272655249233199	0	0.0238888888888889	0.0089139337058482	0.0683136453079724	0.0803611221914172	YMR206W	12.6744225679621	6.19778959598176	78.5534043267921	0.0772453263531375	3.87234829907101	0.212464764657335	78.5534043267921
DLR00012733	6	19	19	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YMR224C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2868	893	NA	0.0230699557781448	0.0230699557781448	1	0.243369751529815	5.15709036565539	1.1e-05	1	0.00395705390491568	0	0.0238888888888889	0.0061983865667342	0.231342958386311	0.259409501385444	MRE11	14.4333587221676	7.4396235403673	107.378755316003	0.313769950226588	3.22596968378525	0.744671236282566	107.378755316003
DLR00012733	6	20	20	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR033C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	2872	893	NA	0.0253076882092813	0.0253076882092813	1	0.24293798867546	5.15619221835088	1.1e-05	1	0.00394971256255202	0	0.0238888888888889	0.00612097082618891	0.230823858078702	0.258915250909302	EXO1	14.4307969603818	7.43832701010126	107.340986807695	0.313158741687555	3.22653198325483	0.743351585933233	107.340986807695
DLR00012733	6	21	21	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YPR160W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3018	895	NA	0.0489637167670094	0.0489637167670094	1	0.0542172589045194	3.39808765477523	1.1e-05	1	0.00159638881208768	0	0.0238888888888889	0.00178848296736063	0.0366085786127156	0.0544352375815845	GPH1	12.2670329367063	4.90096923470384	60.1203510238965	0.0460587495398	4.896990544249	0.135369531035211	60.1203510238965
DLR00012733	6	22	22	P15_cdc13-1	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YKL175W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	10	2009-11-09_19-26-14	136	136	3142	893	NA	0.032500399595077	0.032500399595077	1	0.0318953963320412	2.7898382700588	1.09999999999999e-05	1	0.000680190228269397	0	1.88953703703704	0.00283634622450516	0.0107179850719522	0.0300427226218692	ZRT3	11.5016289664625	4.02288320406566	46.2697099885771	0.0222457493314555	5.96587044230983	0.0683057394742681	46.2697099885771
