Barcode	Row	Column	Col	ScreenID	Treatment	Medium	ORF	Screen.Name	Library.Name	MasterPlate.Number	Timeseries.order	Inoc.Time	TileX	TileY	XOffset	YOffset	Threshold	EdgeLength	EdgePixels	RepQuad	K	r	g	v	objval	tshift	t0	d0	nAUC	nSTP	nr	nr_t	maxslp	maxslp_t	Gene	MDP	MDR	MDRMDP	glog_maxslp	DT	AUC
DLR00012733	2	24	24		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0328833314780997	1.72682701130479	9e-05	1	0.00149970066040172	0	3.14613425925926	0.00994301493335792	0.0190867843784268	0	0	NA	0	NA	HIS3	8.51321575205253	2.48144617250524	21.125086643642	0.0141959562545179	9.67177941070142	0.0527939628857025
DLR00012733	3	1	1		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0251506067424761	1.77918240380944	9e-05	1	0.00144822045538063	0	2.65664351851852	0.00416109157884919	0.0212087022238508	0	0	NA	0	NA	HIS3	8.12645248777553	2.55356344275949	20.7514119921055	0.0111868792403361	9.39863079104256	0.046206144737509
DLR00012733	3	2	2		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YPL001W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0323440054999977	1.90415890454618	9e-05	1	0.0008223565210365	0	1.88953703703704	0.00236371690072788	0.0306881433050682	0	0	NA	0	NA	HAT1	8.48935763726785	2.73609073567659	23.2276527831739	0.0153970315203778	8.77163892522197	0.0617586756676949
DLR00012733	3	3	3		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YPL096W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0557096828717432	2.25669437636119	0.00011	1	0.00123428236003352	0	0.0238888888888889	0.00538380199182046	0.0780280774662117	0.00106102008571616	0	NA	0	NA	PNG1	8.98428076947816	3.24644637574081	29.1669857427103	0.0314299320113821	7.39269873032275	0.124422013757938
DLR00012733	3	4	4		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YKL175W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.052436029806288	2.57696511940467	0.00011	1	0.00237303951466639	0	0.0238888888888889	0.0120284707154249	0.0997444014561348	0.00706894661136361	3.15664464006105	1.00664108552997	0.0368146862265994	3.37753075992659	ZRT3	8.89691112207238	3.70652168031141	32.976593961765	0.0337814549527169	6.47507341653633	0.136171370965456
DLR00012733	3	5	5		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YGL217C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0368824927097146	3.26764403714083	0.00011	1	0.00267899303215426	0	0.0238888888888889	0.0145679466770418	0.0914630032141357	0.0099294218518139	2.12329963190427	1.00664108552997	0.0289176022229276	3.37753075992659	YGL217C	8.38928882988356	4.69392624220795	39.3787029920524	0.0301297143444473	5.11299043947286	0.118227669120059
DLR00012733	3	6	6		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNR059W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0829638043043875	2.45213316849965	0.00011	1	0.00357051017321643	0	0.0238888888888889	0.0163779411322903	0.136717095231668	0.011546054916283	1.77678969353501	1.00664108552997	0.0573065106886095	3.37753075992659	MNT4	9.5588347164589	3.5309128313373	33.7514121529772	0.0508595740799255	6.79710917443131	0.19022073218012
DLR00012733	3	7	7		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YKL198C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0757745709456515	2.51457066860845	0.00011	1	0.00353672639372545	0	0.0238888888888889	0.0168901074908434	0.133590340055243	0.0118351517753137	1.7594276678512	1.00664108552997	0.0525926784653713	3.37753075992659	PTK1	9.42806644416163	3.62016030046445	34.131111851295	0.0476351283815813	6.62954068551077	0.181466467585372
DLR00012733	3	8	8		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YLR233C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.02525	5.27342801633565	0.00011	1	0.00261827814230385	0	0.0238888888888889	0.0172227806008929	0.077298669137699	0.0117854241917795	1.52037750655865	1.00664108552997	0.0194873643497365	3.37753075992659	EST1	7.84263605388922	7.56012041385586	59.2912729294499	0.0332885143531188	3.17455261109517	0.0996710959817918
DLR00012733	3	9	9		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YKL175W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0456700912737478	3.5407015431202	0.00011	1	0.00296508107528196	0	0.0238888888888889	0.0169268949996502	0.117014721360888	0.0125297119821393	1.65092914471643	1.00664108552997	0.0268907158003373	3.37753075992659	ZRT3	8.69760233903538	5.09040006406126	44.2742755038051	0.0404260406618498	4.71475713067081	0.150038539677712
DLR00012733	3	10	10		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YBR274W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.213882833997684	3.51473545200899	0.00011	1	0.00367996744868589	0	0.0238888888888889	0.0154154688400178	0.407448977060286	0.0115750246978789	2.49802423455847	1.7559896354688	0.165715476823092	2.25965013624736	CHK1	10.9251014589354	5.0669289519097	55.3567128848308	0.187935394806953	4.73659690668339	0.608043842629221
DLR00012733	3	11	11		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YKL109W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0915965430643728	2.82957034292793	0.00011	1	0.0027519816503499	0	0.0238888888888889	0.0142009935732774	0.168292426585309	0.00926339583664852	2.09547861341086	1.00664108552997	0.0600440253367696	2.89024946242539	HAP4	9.70164581677062	4.07513394756089	39.5355062151341	0.0647947154424176	5.88937696498659	0.239766538284154
DLR00012733	3	12	12		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR033C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.240846281315833	3.94636670140518	0.00011	1	0.00346210355802914	0	0.0238888888888889	0.0154085329462344	0.493164330476904	0.0118134094728595	3.26494305369796	1.3874575617284	0.252238663184245	1.7559896354688	EXO1	11.0963934096922	5.689652120587	63.1346182943231	0.237616936185517	4.21818408073848	0.734274493882324
DLR00012733	3	13	13		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YDL040C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0614433871345106	3.23571209436711	0.00011	1	0.00299258195123232	0	0.0238888888888889	0.0155837376722193	0.137184539172383	0.0108168684109454	1.85870983862912	1.00664108552997	0.0347411576046008	3.37753075992659	NAT1	9.12561041443199	4.65608762901815	42.489641757876	0.0497032777175041	5.15454216334433	0.186554200120234
DLR00012733	3	14	14		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNL250W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.02525	3.46788836891426	0.00011	1	0.00236135832432833	0	0.0238888888888889	0.0145958579871267	0.0656801146992577	0.00864820532538497	1.80012450556433	1.00664108552997	0.0198401488903099	3.37753075992659	RAD50	7.84263605388922	4.9716528924993	38.9908642221377	0.0218910453287712	4.82736838611735	0.0861193194107288
DLR00012733	3	15	15		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNL250W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.02525	3.37385279903311	0.00011	1	0.00222392732420288	0	0.0238888888888889	0.0134155167255216	0.0637735556869618	0.00806964172932987	1.86726819977778	1.00664108552997	0.018194777496941	3.37753075992659	RAD50	7.84263605388922	4.83684110986289	37.9335844751443	0.0212974457938965	4.96191614627596	0.0850161622945887
DLR00012733	3	16	16		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNR059W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0581058836959156	2.94695674402809	0.00011	1	0.00291843983105014	0	0.0238888888888889	0.0143380808887275	0.121994453709113	0.00953286385360805	1.95514888438275	1.00664108552997	0.0400396758579863	3.37753075992659	MNT4	9.04503692172251	4.23994692753732	38.350476505719	0.0428088814563476	5.6604482108317	0.166365438285203
DLR00012733	3	17	17		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YML028W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0731286366144333	2.90478386198983	0.00011	1	0.00304787029936578	0	0.0238888888888889	0.0145866269983134	0.145531429365535	0.00987798603886602	1.67449474402837	1.00664108552997	0.0438990413864637	3.37753075992659	TSA1	9.37678913118295	4.18162221128824	39.2101897015208	0.0531057208717311	5.73939939749035	0.201475052845262
DLR00012733	3	18	18		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOL071W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0598997241055105	2.81494748234608	0.00011	1	0.00278285095366974	0	0.0238888888888889	0.0136272473933239	0.121020136742416	0.00898534826556402	2.12735511776252	1.00664108552997	0.0404865681451205	3.37753075992659	EMI5	9.08890202408846	4.05035025793781	36.8132366576382	0.0421536443910078	5.92541347577662	0.164899953472555
DLR00012733	3	19	19		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YJL094C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.167328473240901	2.98955467475737	0.00011	1	0.00221825961323414	0	0.0238888888888889	0.012549734546255	0.277481279855979	0.00754229173297956	2.33273210340279	1.00664108552997	0.129363894562501	2.28831374198272	KHA1	10.5709637215797	4.30892503048083	45.5494901762198	0.125059404849338	5.56983466415099	0.426006919354619
DLR00012733	3	20	20		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YPL156C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0609983518855719	2.75494425155589	0.00011	1	0.00206596293800945	0	0.0238888888888889	0.0101212154236758	0.115888048073563	0.00520447158231304	3.86630308234714	1.00664108552997	0.0360003583739499	3.37753075992659	PRM4	9.11512292905058	3.96420295867526	36.134197284031	0.042011764720385	6.05418043682108	0.164562393787751
DLR00012733	3	21	21		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YLR233C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0316657193782787	1.99211030987089	0.00011	1	0.000896954785415881	0	0.0238888888888889	0.00394805765587715	0.0415861396542776	0	0	NA	0	NA	EST1	8.16927452078824	2.85960135720136	23.3608685069965	0.0157704015107369	8.39277822398586	0.0679837123577898
DLR00012733	3	22	22		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR033C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.251722375028423	3.46983680937061	0.00011	1	0.00360047094408852	0	1.62133101851852	0.0255258406034655	0.440298000745516	0	0	NA	0	NA	EXO1	11.1601142209861	5.00276033664259	55.8313767771502	0.218358890653954	4.79735153895193	0.696880664033712
DLR00012733	3	23	23		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YDR496C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.129690448898442	2.3848061962693	9e-05	1	0.00117247502849139	0	2.65664351851852	0.0334701501803844	0.122796517453873	0	0	NA	0	NA	PUF6	10.4928596137936	3.43710335246413	36.0650429555057	0.0773216465324877	6.98262389543622	0.252993653885564
DLR00012733	3	24	24		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0423497081359791	1.72293634383884	9e-05	1	0.00187743073561798	0	3.14613425925926	0.0100854608308544	0.0213857925232838	0	0	NA	0	NA	HIS3	8.87821131010366	2.47804981537316	22.0006498978463	0.0182414628246115	9.68503532540401	0.0620452206851079
DLR00012733	4	1	1		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR202W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0283561234799496	1.59685124024414	9e-05	1	0.00150596219550079	0	2.65664351851852	0.00130797131716708	0.0158300256411667	0	0	NA	0	NA	HIS3	8.29951960075788	2.29321848853542	19.0326117944201	0.0113201277368684	10.4656403739915	0.0409809358567454
DLR00012733	4	2	2		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR047C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0461956239262933	2.10658645207279	9.00000000000001e-05	1	0.000579632818492607	0	1.62133101851852	0.00216575295978955	0.0502593478813998	0	0	NA	0	NA	STD1	9.00361547601144	3.03061866517746	27.2865251156809	0.0243287688770447	7.91917514260893	0.0939693831648417
DLR00012733	4	3	3		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YKL198C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0430917535874331	2.22793170182665	0.00011	1	0.00125011708294637	0	0.0238888888888889	0.00612683299885435	0.0651865882208709	0.00145532364467402	0	NA	0	NA	PTK1	8.61376447508847	3.20238706621919	27.5846079464816	0.0240013709761861	7.49440948384011	0.09953717310848
DLR00012733	4	4	4		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YBR149W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0752366659069365	2.59530022959213	0.00011	1	0.00259299230668084	0	0.0238888888888889	0.0121665640356858	0.130720104094226	0.00751978634537973	3.22404440236568	1.00664108552997	0.0484801092801024	3.37753075992659	ARA1	9.41778858365111	3.73632842235394	35.1879511608161	0.0488154340755046	6.42341820285693	0.186437630084831
DLR00012733	4	5	5		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOL071W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0607998280728362	2.50986825981074	0.00011	1	0.00294190404847133	0	0.0238888888888889	0.0145502435428926	0.111778433747378	0.00982992868933786	2.26013426672722	1.00664108552997	0.0420192878435033	3.37753075992659	EMI5	9.11041991010784	3.61152223548535	32.9024840799629	0.0381498896704905	6.64539726882636	0.150523328473782
DLR00012733	4	6	6		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YBR028C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0468458331650893	3.29224068152554	0.00011	1	0.00292798108806281	0	0.0238888888888889	0.0157166167029173	0.111728572025741	0.010892862623544	1.98211017178096	1.00664108552997	0.0316012207748906	3.37753075992659	YBR028C	8.73427339503182	4.7336068973753	41.3446167862842	0.0385569394265163	5.07012950596036	0.147534285783526
DLR00012733	4	7	7		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YJL023C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0679964572576742	2.60352552987139	0.00011	1	0.00343463040428717	0	0.0238888888888889	0.0161601471147715	0.128388182789647	0.0114292667339325	1.84642285417702	1.00664108552997	0.049445752380306	3.37753075992659	PET130	9.27181224724172	3.74732623614442	34.7445052906941	0.0442576281027909	6.40456647956366	0.171620690300481
DLR00012733	4	8	8		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YDR034C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0924035314830424	2.60006627358507	0.00011	1	0.00303643434639283	0	0.0238888888888889	0.0166827267828055	0.155073169742841	0.0108489294402483	1.57145666441316	1.00664108552997	0.0564910361924853	2.89843906406406	LYS14	9.71430065571497	3.74466002806223	36.3767533660345	0.0600638264423037	6.40912654824353	0.222235821977901
DLR00012733	4	9	9		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YMR169C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0623868198853794	3.15811045337288	0.00011	1	0.00334214873075002	0	0.0238888888888889	0.0164695438361352	0.137514409277438	0.0122859080179462	1.82568235791436	1.00664108552997	0.0400877339090666	3.37753075992659	ALD3	9.14759393718853	4.5445993078085	41.5721490750602	0.049256117008177	5.28099363100359	0.18612984338852
DLR00012733	4	10	10		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YIR039C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0533410641940743	3.26505369842801	0.00011	1	0.00297191711953766	0	0.0238888888888889	0.0154990297955968	0.123173150253267	0.0110995666261936	1.9460838592078	1.00664108552997	0.035038296141085	3.37753075992659	YPS6	8.92159927404445	4.69646084975005	41.8999417077083	0.0435403597312371	5.11023103733044	0.165128483385492
DLR00012733	4	11	11		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR368W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.21476433920635	3.67486786485548	0.00011	1	0.00299563207197056	0	0.0238888888888889	0.0142054368741052	0.421661142615709	0.00983799248008516	2.97106478609699	1.7559896354688	0.174297648240229	1.7559896354688	RAD17	10.9310352201514	5.29779591837905	57.9103937729757	0.197307642166584	4.5301858300618	0.630473314158667
DLR00012733	4	12	12		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNL125C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0537906836819479	3.38618108936314	0.00011	1	0.00266254731100429	0	0.0238888888888889	0.014392207154825	0.126195687301592	0.0101282631554135	2.13547568169048	1.00664108552997	0.0309533124969591	3.37753075992659	ESBP6	8.93370899178599	4.87081228649876	43.5144195211957	0.0455362489669317	4.92730957144967	0.170035693134725
DLR00012733	4	13	13		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YDR217C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.181278574161667	3.18906357956831	0.00011	1	0.00301355316627572	0	0.0238888888888889	0.0143732672129296	0.324095075477784	0.00989883274927288	2.39840929192603	1.00664108552997	0.138955620871128	2.27602933952471	RAD9	10.686489179776	4.59681835862713	49.1238496508645	0.144527224653761	5.22100246901375	0.484794168032619
DLR00012733	4	14	14		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNL011C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0620274140635204	3.10096527874615	0.00011	1	0.00283751642729387	0	0.0238888888888889	0.0139405336019685	0.132341565343646	0.00915053037084743	2.30406517217396	1.00664108552997	0.0387643778935326	3.37753075992659	YNL011C	9.1392586459159	4.46230003035886	40.782114133128	0.0480862143353468	5.37839227230758	0.182875557371978
DLR00012733	4	15	15		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YLR233C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.02525	3.41923678975613	0.00011	1	0.00224072575356682	0	0.0238888888888889	0.0136870929790531	0.0664395563527392	0.00815553332987073	2.0191389370261	1.00664108552997	0.0224141777114759	3.37753075992659	EST1	7.84263605388922	4.90190475227244	38.4438549429027	0.0215839322353356	4.89605596454603	0.0855561481894772
DLR00012733	4	16	16		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YMR206W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0531365780457623	3.22025347781566	0.00011	1	0.00259242449905472	0	0.0238888888888889	0.0133292361631679	0.119215757279962	0.00901715525364866	2.3444193038813	1.00664108552997	0.0330100876085038	3.37753075992659	YMR206W	8.91605798840779	4.63196690406734	41.2988855170501	0.0427783125627722	5.18138417157634	0.163156783984739
DLR00012733	4	17	17		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YDR034C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.02525	3.28193815745037	0.00011	1	0.00239790029004162	0	0.0238888888888889	0.0139313827935351	0.0618333953829651	0.00848672828879625	1.65893628793157	1.00664108552997	0.0171782449487345	3.37753075992659	LYS14	7.84263605388922	4.70506994393261	36.9001511783564	0.0207172346189054	5.10088060028715	0.083876810685952
DLR00012733	4	18	18		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YDL012C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0633485183429302	3.19580248265214	0.00011	1	0.00266392184002066	0	0.0238888888888889	0.0127649357656676	0.136476766822518	0.00907436166720593	2.46198784691565	1.00664108552997	0.0378383007584859	3.37753075992659	YDL012C	9.16966354262363	4.5990171547037	42.1714399353872	0.0506123380481678	5.21850630095035	0.190204099271321
DLR00012733	4	19	19		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YNR059W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0570785071985965	2.92804910562428	0.00011	1	0.00239698872864622	0	0.0238888888888889	0.0117941038091815	0.11736492021366	0.00718550442057033	2.83578098683179	1.00664108552997	0.0359694752213868	3.37753075992659	MNT4	9.01930026984084	4.21253577228292	37.9941250276655	0.0417821679883049	5.69728099590561	0.162978154698073
DLR00012733	4	20	20		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YOR047C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0744368336614497	2.66184325314508	0.00011	1	0.00206535038373882	0	0.0238888888888889	0.00936007607340227	0.129618963049658	0.00483126318936811	4.37847212289455	1.00664108552997	0.0461150539130678	2.89843906406406	STD1	9.40236935444067	3.83204014815432	36.0302568539925	0.0495347958668031	6.26298239896037	0.189415230164125
DLR00012733	4	21	21		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YBR149W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.036244987797727	2.53387471701475	0.00011	1	0.00113433611682752	0	0.0238888888888889	0.00423153336228744	0.0664252373284567	0.000768934869392529	0	NA	0	NA	ARA1	8.36413416930901	3.63959983458313	30.4421013390482	0.0229600645497921	6.59413152290927	0.0977601713514835
DLR00012733	4	22	22		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YMR206W	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.0612097926740261	2.33410764182965	9e-05	1	0.000859097407728495	0	1.62133101851852	0.000751148535938129	0.0743375377789232	0	0	NA	0	NA	YMR206W	9.40962176476629	3.36026173712394	31.6187919769528	0.0357175612088132	7.14230077224332	0.134710657612726
DLR00012733	4	23	23		27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	YGR231C	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	0	2009-11-09_19-26-14	NA	NA	NA	NA	NA	NA	NA	1	0.147252698879789	2.70353275573921	9e-05	1	0.00229350951479425	0	1.88953703703704	0.00288919130221356	0.183132874611796	0	0	NA	0	NA	PHB2	10.6760814544366	3.89693395900076	41.6039843688522	0.0995256236981282	6.15868789476587	0.332874004064205
